conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.82E+18,26/7/2024 2:11,@buletintv3 tapi sebelum digantung bisa disentrika dulu juga ga sih,in,disinidandisitu,relevan,neutral,negative
1.82E+18,26/7/2024 3:30, @gengknegara nak boikot tak upnm? tanya je?,in,luffyramadan,relevan,neutral,negative
1.82E+18,26/7/2024 4:13,@gengknegara kes ni besar bukan budak-budak tu sahaja patut dihukum.. peranan upnm untuk keselamatan dan ketenteraman pelatih perlu dipertikai.. dimana pihak pengurusan upnm dan warden upnm yang patut ambil tahu setiap perilaku pelatih dan memastikan lingkungan persekitaran selamat untuk pelatih.,in,AmirJamal93,relevan,neutral,negative
1.82E+18,26/7/2024 4:58,@gengknegara kenapa bagi surat layang tak buat laporan terus???,in,NurNatashaLee2,relevan,neutral,negative
1.82E+18,26/7/2024 8:19,@gengknegara kapten haryani tu dah boleh bagi dia discharged with disgrace . manusia macam tu tak layak berkhidmat dalam institusi pendidikan mahupun keselamatan.,in,silentsoul85,relevan,positive,negative
1.82E+18,26/7/2024 9:14,1/ on may 21-22 2017 zulfarhan osman a student at the national defence university of malaysia (upnm) was severely assaulted by fellow students. #upnmcase,en,Slackjaw8297,relevan,negative,neutral
1.82E+18,26/7/2024 9:49,the parents of the late zulfarhan osman today said that none of the individuals responsible for their son s death have come forward to apologise since the incident. in a radio interview zulfarhan s father zulkarnain idros and mother hawa osman said that only the accused who https://t.co/7bfbwyx1pw,en,malaymail,relevan,negative,neutral
1.82E+18,26/7/2024 10:03,@bharianmy saman saja.. lantik taki jadi peguam. baru syok,in,Haffiz_Wali,relevan,neutral,negative
1.82E+18,26/7/2024 10:21,@bharianmy kami satu malaysia sokong ayah zulfarhan saman upnm.,in,jannahheaven247,relevan,positive,positive
1.82E+18,26/7/2024 10:24,tears: parents of the late #zulfarhan osman said none of the individuals responsible for their son s death have come forward to apologise since the incident despite several encounters in court. https://t.co/qecae3rtgm,en,1AmyChew,relevan,negative,negative
1.82E+18,26/7/2024 10:24,@bharianmy tu laa masalah tgn² ghaib ni...memang susah keadilan nak ditegakkan! ni masa dia! masa kita nanti macam mana? sebab tu laa rakyat bgn nyatakan sokongan! ade yang blacklist telco ke? https://t.co/2oovo4d7t1,in,RedomirN,relevan,positive,negative
1.82E+18,26/7/2024 10:48,@bharianmy @neg0ri9 please saman je. tak yah bagi muka dah!,in,mil19851,relevan,positive,positive
1.82E+18,26/7/2024 11:12,@bharianmy saya sokong saman upnm. saman bukan untuk dapat duit sahaja tetapi supaya @officialupnm insaf dan pastikan jenayah yang menimpa arwah zulfalhan tidak akan berlaku lagi kepada anak orang lain.,in,TemporaryWorld9,relevan,positive,positive
1.82E+18,26/7/2024 11:15,@bharianmy tolong la saman! bukan seorang je baru mati ,in,farraghaffar,relevan,neutral,positive
1.82E+18,26/7/2024 11:18,@bharianmy any lawyer boleh offer pro bono? @solisidtor go for it bro ️,en,IronBone259,relevan,neutral,neutral
1.82E+18,26/7/2024 11:22, @bharianmy tak semudah tu hendak saman cakap senang nak buat susah..tetapi kalau ada orang p peguam yang betul-betul power nak tolong insyaallah boleh..banyak data perlu ada kalau nak saman juta-juta ni..sekadar pndangan,in,EL8816,relevan,neutral,negative
1.82E+18,26/7/2024 11:25,@bharianmy as pmx @anwaribrahim would despise the online bullying case that has a rm 100 price tag for the first time offender you can also channel the same energy to curb this kind of bullying (killing slowly mentally &amp; physically) by assisting the father of the deceased to uphold justice https://t.co/mtsgsk058y,en,zee_yusoff,relevan,negative,neutral
1.82E+18,26/7/2024 11:30,@bharianmy samannnn @officialupnm,in,AF1070159930,relevan,neutral,negative
1.82E+18,26/7/2024 11:42,@bharianmy tiada siapa peguam yang nak test drive skill ker.,in,shar_nizam,relevan,neutral,negative
1.82E+18,26/7/2024 11:44,@bharianmy saman je pakcik duit rakyat kalau pun kena bayar dekat pakcik,in,nizanLFC,relevan,neutral,negative
1.82E+18,26/7/2024 11:52,@bharianmy dah boleh mula balik saman upnm.. ambik lawyer yang ganas sikit..,in,noteworthytopcs,relevan,neutral,positive
1.82E+18,26/7/2024 12:07,@bharianmy sokong saman upnm,in,kuniverse1311,relevan,positive,positive
1.82E+18,26/7/2024 12:10,@bharianmy saman ni kalau jadi nanti bukan untuk dapatkan ganti rugi je tapi untuk buka mata semua organisasi pendidikan sekolah atau uni untuk lebih cakna dengan isu buli dan segera ambil tindakan sebelum terlambat,in,bangjimmmm,relevan,positive,neutral
1.82E+18,26/7/2024 12:15,@bharianmy pukimak @upnm,in,bruxewayne00,relevan,neutral,negative
1.82E+18,26/7/2024 12:23,@bharianmy samannnnn !!! sebab even lepas kes zulfarhan pembulian smpai melibtkan nyawa masih berlaku..dan tiada tindakn diambil,in,_jaajaaaa,relevan,neutral,positive
1.82E+18,26/7/2024 12:33,@bharianmy uncle saman tolong we are behind you. pandai buka uni panda lah juga jaga pelajar2 yang enroll. diam betul upmn ni,in,ImDianaDanielle,relevan,neutral,positive
1.82E+18,26/7/2024 12:37, @bharianmy saman pakcik bukan sebab duit tapi taknak ada lagi anak² kita yang dibuli dekat upnm,in,CDE_Rahimali,relevan,neutral,neutral
1.82E+18,26/7/2024 12:41,@bharianmy minta bebudak tu support sepertiga gaji mereka sepanjang hayat kemdianvlebllihan infaq atas nama alzulfarhan,in,RashidA29116602,relevan,positive,negative
1.82E+18,26/7/2024 12:41,@bharianmy sangat setuju sangat sangat!!!go go!! https://t.co/xxfkqtifkq,in,Mast851,relevan,neutral,positive
1.82E+18,26/7/2024 12:49,@bharianmy saman je,und,AzisAdib,relevan,neutral,positive
1.82E+18,26/7/2024 12:53,@bharianmy kami satu malaysia sokong ayah zulfarhan ,in,emeliney31,relevan,positive,positive
1.82E+18,26/7/2024 12:54,@bharianmy sekarang boleh saman. sebab memang patut pun.,in,Syajfah,relevan,neutral,positive
1.82E+18,26/7/2024 12:58,@bharianmy saman pakcik makcik. bagi puashati. nanti pakcik menyesal kalau tak saman.,in,snh7710,relevan,neutral,positive
1.82E+18,26/7/2024 13:05,@bharianmy saman je...,und,Rf96Rf96,relevan,neutral,positive
1.82E+18,26/7/2024 13:07,@bharianmy saman je upnm tu sebab tengok macam tone deaf je post story dekat ig macam tkda apa rasa bersalah ke erkk,in,ashknjml,relevan,neutral,positive
1.82E+18,26/7/2024 13:11,@bharianmy samannnnnnnn !!!! tolong samannnn !,in,myhanis_n,relevan,neutral,positive
1.82E+18,26/7/2024 13:12,@bharianmy mulakan saman balik pakcik sekarang ni zaman madani jangan risau.,in,MekMomek72461,relevan,neutral,positive
1.82E+18,26/7/2024 13:33, @bharianmy jangan cukup lah yang betul - betul bersalah sahaja layak di dakwa,in,kindly1375493,relevan,neutral,negative
1.82E+18,26/7/2024 13:36,if rotten mango or stephanie soo wanna cover zulfarhan osman case. i'm root to listen.,en,isyanzya,relevan,negative,neutral
1.82E+18,26/7/2024 13:42,@bharianmy saman je pakcik kami sokong,sl,alpha_romeow,relevan,positive,positive
1.82E+18,26/7/2024 13:58,@bharianmy cari lawyer yang power gertak dan critical thinking on the spot. semoga berjaya dapat tuntutan!,in,A_I_R_1994,relevan,positive,positive
1.82E+18,26/7/2024 14:00,@bharianmy upnm dah ready ke dengan jentera bawang.. tak kena bidas dalam mahkamah dekat luar ramai standby.,in,DillSnelling,relevan,positive,negative
1.82E+18,26/7/2024 14:04,@bharianmy yes go for saman uncle!!!!,en,smilygegurl,relevan,positive,positive
1.82E+18,26/7/2024 14:10,@bharianmy pliss pakcik tolonglah saman upnm dah teruk sangat dah upnm ni,in,me_i2rkf28,relevan,neutral,positive
1.82E+18,26/7/2024 14:19,@bharianmy saman ! saman ! saman ! just do it,en,takberapanakok,relevan,neutral,positive
1.82E+18,26/7/2024 14:23, @bharianmy upnm ni memang babi. banyak gila kes buli tetapi senyap buat bodo je. sudah la tak ada public statement sebab bangga bodo buat budaya buli macam ni dalam kampus. tutup je upnm babi ni,in,_xxw4,relevan,neutral,negative
1.82E+18,26/7/2024 14:26,@bharianmy saman je!,und,AfafAsyr4f,relevan,neutral,positive
1.82E+18,26/7/2024 14:34,finished read both and i wanna cry so bad. zf shouldnt be treated that way and seriously suhakam there no more human punishment suits six of them except the hukuman gantung sampai mati. alfatihah buat zulfarhan osman. justice will prevail for you. https://t.co/5b8gdqon4b,en,aw0nudorable,relevan,negative,negative
1.82E+18,26/7/2024 14:40,@bharianmy sampai ada kematian memang patut disaman. pihak pengurusan upnm yang terlibat secara langsung atau tidak langsung perlu diambil tindakan kerana tidak alert dengan kebajikan pelajar,in,Farishaafrnaaa,relevan,positive,positive
1.82E+18,26/7/2024 14:50,@bharianmy kemon uncle #samanupnm #samanupnm #samanupnm,en,ahmoimochi,relevan,neutral,positive
1.82E+18,26/7/2024 15:28,@bharianmy upnm memang butoh. tutup jelah woi,in,uralien9,relevan,neutral,negative
1.82E+18,26/7/2024 16:02,@bharianmy kalau perlu bantuan kewangan upah lawyer 1 malaysia sudi bantu.,in,sha_hussin,relevan,neutral,positive
1.82E+18,26/7/2024 16:08,i m of the opinion that if you have taken away someone s human rights you don t deserve them either. which is why i think what suhakam is saying is ridiculous. the men that murdered zulfarhan osman deserve to hang. they laughed as the left court. they deserve to die.,en,Melissa_Jhnsn,relevan,negative,positive
1.82E+18,26/7/2024 19:52,@bharianmy pakcik saman je @officialupnm. mereka langsung tiada nak keluarkan kenyataan tentang case arwah zulfarhan ni. biar jadi pengajaran buat semua institusi pengajian. tempat melahirkan graduan tempat melahirkan banduan,in,luqmnbadr,relevan,positive,positive
1.82E+18,26/7/2024 22:44,@bharianmy saman pakcikkkk! satu malaysia sokong.,in,dilahnas,relevan,positive,positive
1.82E+18,26/7/2024 22:54,@bharianmy aku setuju beliau menyaman pihak upnm,in,budaknakal779,relevan,neutral,positive
1.82E+18,26/7/2024 23:19,@bharianmy @anwaribrahim and menteri pengajian tinggi senyap je ke? tak bunyi2 pun. takda menteri bersuara pasal kes ni pun? ke ada? kenapa tak dapat balasan yang sama macam kes influencer meninggal dunia sebab cyber buli?,in,piqa_p,relevan,neutral,negative
1.82E+18,26/7/2024 23:40,@bharianmy dipohon kementerian pertahanan beri pampasan kepada keluarga almarhum zulfarhan,in,bangtonyku,relevan,neutral,neutral
1.82E+18,27/7/2024 0:02,@bharianmy tolong saman pakcik pengajaran untuk mereka dan yang lain ,in,IAmin42122029,relevan,positive,positive
1.82E+18,27/7/2024 0:27,@bharianmy saman ja jangan amik lawyer melayu. mesti upnm kalah.,in,apis_sudin,relevan,neutral,positive
1.82E+18,27/7/2024 0:30, @bharianmy saya minta sangat pakcik saman upnm tu ,in,evertayc,relevan,neutral,positive
1.82E+18,27/7/2024 3:00, @bharianmy mana-mana lawyer yang sudi boleh bantu..,in,syamhassan,relevan,neutral,neutral
1.82E+18,27/7/2024 3:21,@bharianmy pelaku-ii semua dah kena hukuman. tak perlu saman nak buka kes pun dah melayang duit. ibarat semut lawan gajah. yang suruh saman tu sedap sembang sebab bukan duit dan masa dorang yang terbuang,in,xnineangelsx,relevan,neutral,negative
1.82E+18,27/7/2024 7:06,the malaysian crime prevention foundation says the death sentence handed down to 6 former upnm students for the murder of zulfarhan osman in 2017 is appropriate and just. mcpf says it disagrees with the objection raised by suhakam on the death sentence. suhakam needs to https://t.co/4qxnlwaiam,en,NewsBFM,relevan,negative,neutral
1.82E+18,27/7/2024 7:08,i think it is fair what they did to this guy. six of them tortured zulfarhan osman for two days. https://t.co/kbjac3gnhl,en,freifechter,relevan,negative,positive
1.82E+18,27/7/2024 7:46,the death sentence handed down by the court of appeal to six former students of upnm for the murder of naval cadet zulfarhan osman zulkarnain seven years ago is appropriate and just said the malaysian crime prevention foundation (mcpf). https://t.co/d8zxmgreno,en,Scoopdotmy,relevan,negative,neutral
1.82E+18,27/7/2024 8:22,@bharianmy saman pak cik. kami sokong. nak crowdfund pun kami sedia hulur,in,xomikahramo,relevan,positive,positive
1.82E+18,27/7/2024 8:32,@bharianmy tapi mental kena kuat sebab akan ada pihak yang cuba main psychology. contohnya: wang hasil saman/ganti rugi tak akan menghidupkan kembali arwah; wakil upnm ajak berjumpa berbincang &amp; cuba sogok offer macam² agar tak kena saman.,in,Matsijantan,relevan,neutral,negative
1.82E+18,27/7/2024 9:24,@mynewshub i think they will appeal to the federal court,en,sarahnoor_ahmad,relevan,neutral,neutral
1.82E+18,27/7/2024 9:34,@bharianmy wahai ahli2 politik xkan terus berdiam bila berbicara hal ni. patutnye ade someone untuk tolong bantu untuk #saman #upnm supaya kejadian kecuaian tidak berlaku lagi pada mana2 student. perkara ini tidak boleh dianggap perkara biasa (buli / ragging) bila masuk university,in,archer1811,relevan,neutral,negative
1.82E+18,27/7/2024 10:26,@bharianmy its upnm against us they got nothing,en,DanSkywalk03r,relevan,neutral,negative
1.82E+18,27/7/2024 11:18,@bharianmy mana badan peguam patut nya isu ni mereka kena ambil peduli?,in,Iskanda28144900,relevan,neutral,negative
1.82E+18,27/7/2024 11:25,@bharianmy saman jer atleast lepas nie upnm lbh cakna pasal masalah buli nie .kalau xnak duit saman sekalipun boleh buat foundation dr hasil saman atas nama arwah.,in,nickasraff,relevan,neutral,positive
1.82E+18,27/7/2024 11:45,@bharianmy saman je...kegagalan..upnm..,in,Xcix99R,relevan,neutral,positive
1.82E+18,27/7/2024 13:25,@bharianmy tolong saman pakcik.. tolonglah.. upnm lepas tangan.. tidak menjalankan tanggungjawab sepatutnya.. ramai students teraniaya.. at least dengan saman tu mungkin polisi universiti akan berubah dan lebih mementingkan kebajikan students,in,solennjk,relevan,neutral,positive
1.82E+18,27/7/2024 13:47,@bharianmy ya pakcik! tolonglah saman!,in,jungleofhope787,relevan,neutral,positive
1.82E+18,27/7/2024 15:17,@bharianmy saman supaya pengajaran untuk semua ipt sekolah dan pelajar2 di masa depan,in,syabil_afiq,relevan,positive,positive
1.82E+18,27/7/2024 15:21,@bharianmy saman kerajaan dan warden sekali.,in,KucinSuzzy,relevan,neutral,positive
1.82E+18,27/7/2024 15:43,@bharianmy saman je jangan bagi muka,in,miruladdin,relevan,neutral,positive
1.82E+18,27/7/2024 18:41,@gengknegara tak layak sial panggil kapten patut panggil barua je sebab dah melayangkan nyawa orang,in,nrmuhamadd,relevan,neutral,negative
1.82E+18,28/7/2024 7:46,@bharianmy saman. namakan jurulatih bertugas waktu dalam saman sekali,in,LofiRamli,relevan,neutral,positive
1.82E+18,29/7/2024 3:48,we re all angry about what happened for the past few weeks. starting from the murder of farah kartini and the recent justice served to arwah zulfarhan i hope our government will take this issue seriously. our law officers are supposed to be protecting not abusing the power.,en,hafizosman1975,relevan,negative,negative
1.82E+18,29/7/2024 7:59,zulkarnain idros wants to know where the human rights commission of malaysia (suhakam) was when his son zulfarhan osman zulkarnain was tortured and murdered seven years ago. https://t.co/w6jkkohzsc,en,saysdotcom,relevan,negative,neutral
1.82E+18,29/7/2024 10:42,navy cadet burned to death with hot iron by his bullies｜zulfarhan osman case https://t.co/nf7t1hdfjv via @youtube,en,kucingputih,relevan,negative,neutral
1.82E+18,29/7/2024 12:13,navy cadet burned to death with hot iron by his bullies｜zulfarhan osman ... https://t.co/ifore5jiqu via @youtube,en,nhakims,relevan,negative,neutral
1.82E+18,30/7/2024 14:40, a case of bullying gone horrifically wrong: the tragic story of zulfarhan osman zulkarnain. 1/7: zulfarhan osman zulkarnain a promising student at universiti pertahanan nasional malaysia became the victim of a brutal act of bullying.,en,dr_joash,relevan,negative,neutral
1.82E+18,7/8/2024 15:13,@ntdchinese on july 23 six former students of the national defense university malaysia (upnm) were all sentenced to death by the malaysian court of appeal for the murder of naval cadet zulfarhan osman zulkarnain seven years ago.,en,Jefflee8084Lee,relevan,negative,neutral
1.82E+18,15/8/2024 1:00,the human rights commission of malaysia (suhakam) expresses its deepest condolences to the family of zulfarhan osman zulkarnain whose tragic death on 1 june 2017 profoundly affected the nation. we a... #abolishmentofdeathpenalty https://t.co/thpzkmprpc,en,aliranmalaysia,relevan,negative,neutral
1.82E+18,22/9/2024 13:33,@501awani alhamdulillah. nyawa dibalas nyawa as syaitan syaitan tu deserved. ,in,BriarRose24_,relevan,positive,positive
1.85E+18,31/10/2024 3:07,the case is currently under investigation at the alk-upnm level. this incident follows the tragic bullying and murder of navy cadet zulfarhan osman zulkarnain seven years ago involving similar methods of abuse. 4,en,NewsBFM,relevan,negative,neutral
1.85E+18,1/11/2024 3:15,the father of murdered army cadet zulfarhan osman zulkarnain has expressed his sadness that abuse still happens in universiti pertahanan nasional malaysia (upnm). harian metro cited zulkarnain idros 60 saying that he was shocked that the similar abuse suffered by his late son https://t.co/gkmbsgytik,en,malaymail,relevan,negative,neutral
